overall
3.9020064937664927
3.7591920549461237
3.6163776161257544
3.6163776161257544
3.6163776161257544
3.6163776161257544
3.4735631773053854
3.4735631773053854
3.4735631773053854
3.4735631773053854
3.4735631773053854
3.4735631773053854
3.3307487384850165
3.3307487384850165
3.3307487384850165
3.3307487384850165
3.3307487384850165
3.3307487384850165
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.1879342996646476
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
3.0451198608442787
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.9023054220239097
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.7594909832035404
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.6166765443831714
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
2.4738621055628025
